gt_y,gt_z,id,x,y,z,speed_x,speed_y,speed_z
1.2,1.2,8,0.3183269500732422,-0.15081898868083954,1.6804955005645752,0.5032686591148376,-0.8384358882904053,0.1102590560913086
1.2,1.2,8,0.4133645296096802,-0.24022513628005981,1.6387253999710083,0.5706953406333923,-0.8648772239685059,0.05627884715795517
1.2,1.2,8,0.5110572576522827,-0.31245794892311096,1.5983355045318604,0.634597659111023,-0.8689030408859253,0.007769022136926651
1.2,1.2,8,0.5838190317153931,-0.36593905091285706,1.5625923871994019,0.6558709740638733,-0.8425935506820679,-0.03730282559990883
1.2,1.2,8,0.6925309300422668,-0.400001585483551,1.5225281715393066,0.720233142375946,-0.7959800958633423,-0.08010251820087433
1.2,1.2,8,0.8021258115768433,-0.39433223009109497,1.4779056310653687,0.7705113291740417,-0.69667649269104,-0.12107820063829422
1.2,1.2,8,0.8767861127853394,-0.37485021352767944,1.4518636465072632,0.7737568020820618,-0.5920321941375732,-0.12873037159442902
1.2,1.2,8,0.9584128856658936,-0.3818131983280182,1.4288643598556519,0.8012123703956604,-0.5349469184875488,-0.1310608983039856
1.2,1.2,8,1.0459035634994507,-0.3890898823738098,1.400974154472351,0.8233585357666016,-0.4738115966320038,-0.14645330607891083
1.2,1.2,8,1.1412265300750732,-0.39957255125045776,1.3576425313949585,0.840184211730957,-0.41238969564437866,-0.18704336881637573
1.2,1.2,8,1.222335934638977,-0.4032714068889618,1.3276106119155884,0.8328647017478943,-0.34759312868118286,-0.20843443274497986
1.2,1.2,8,1.2986912727355957,-0.3982866108417511,1.3191745281219482,0.8300841450691223,-0.2826305031776428,-0.20205193758010864
1.2,1.2,8,1.3779429197311401,-0.402933269739151,1.3084723949432373,0.8338361978530884,-0.23655641078948975,-0.2021545171737671
1.2,1.2,8,1.4702388048171997,-0.35153481364250183,1.2769825458526611,0.8274940252304077,-0.111228346824646,-0.2283478081226349
1.2,1.2,8,1.5312557220458984,-0.33463937044143677,1.2727365493774414,0.7909399271011353,-0.05151208117604256,-0.21794739365577698
1.2,1.2,8,1.5791845321655273,-0.294982373714447,1.2916269302368164,0.7403004169464111,0.029093949124217033,-0.1777155101299286
1.2,1.2,8,1.6601542234420776,-0.2612292766571045,1.273625135421753,0.7460165023803711,0.09893347322940826,-0.1895594447851181
1.2,1.2,8,1.7559219598770142,-0.2327345758676529,1.2323381900787354,0.7383823394775391,0.1578194946050644,-0.24849745631217957
1.2,1.2,8,1.8214645385742188,-0.2143721878528595,1.2086821794509888,0.7130759954452515,0.19348694384098053,-0.2652224898338318
